AddressID,AddressLine1,AddressLine2,City,StateProvinceID,PostalCode,SpatialLocation,rowguid,ModifiedDate
11608,3628 Mt. McKinley Ct.,,National City,9,91950,0xE6100000010C41C8754D2F564040CA4BAF63DA4B5DC0,A1BA430A-4215-4148-87FD-086ABC9B35B0,25-10-2013
11609,3445 Fine Drive,,Cranbourne,77,3977,0xE6100000010C26E09043AA1243C0884CDD6CD7256240,4D043B6A-564C-44E9-8BBC-49D3AC656A6E,28-04-2014
11610,1960 Fernando Court,,Leeds,14,LE18,0xE6100000010CE4E249E4A4EE4A402B19C401FFC4F8BF,191A8D65-01E9-477F-8ACB-6354E12DB7F8,14-12-2012
11611,3492 Broadway Street,,Lane Cove,50,1597,0xE6100000010C80B8321014E340C0FE611C7BD9E66240,7C7DCB00-35A7-4F74-8782-92D4774A7798,17-07-2012
11612,4024 Calhoun Court,,Paris,161,75016,0xE6100000010C05B02E1AC36A4840E2B1C858C3110240,8DFB7EAF-1814-493C-9CC4-0FF57D77434E,21-12-2013
11613,"3539, rue des Grands Champs",,Saint Germain en Laye,164,78100,0xE6100000010C589F1B0E3A7C48408BE2D01AE1CC0040,AFD9FB3F-F584-4CE3-B3FC-DE54B2CC18DA,21-12-2013
11614,3491 Cook Street,,Silverwater,50,2264,0xE6100000010C78ED485A338C40C04F2EA7A0F8F06240,384667A0-FCB7-4411-BF1F-8035D50BDE65,26-01-2014
11615,9261 S Royal Links Circle,,Beaverton,58,97005,0xE6100000010C9409AE9FDBC146409185DF8D6AAF5EC0,B450AFFF-B690-49BA-8C78-C9E69710E337,20-07-2012
11616,4910 Melinda Court,,Long Beach,9,90802,0xE6100000010CE5EF22D5EBE540405729E281608E5DC0,0D0BE865-AE9E-48F6-9657-1646B983F1F0,05-05-2014
11617,5844 Miguel Drive,,Hobart,71,7001,0xE6100000010CF45A871C376545C06E25DE918D696240,D2E81CEA-4E34-432D-A7F2-8312976CD758,04-10-2013
11618,2489 Teakwood Drive,,Sunbury,77,3429,0xE6100000010CEBAB98FE39C542C05409A01F1A136240,E2920E90-0ECC-4074-9817-847D40A326E2,22-12-2012
11619,Midi-Couleurs,,Orleans,131,45000,0xE6100000010C7AE2645C4FF047406997A9C0B795FE3F,29D10B43-1510-4F6E-9AFF-D9FF01D46392,21-12-2013
11620,3505 Graham St.,,Chula Vista,9,91910,0xE6100000010CC5D7F4083A5440408AD906025E435DC0,B5C9DE7F-9204-4259-AB27-91A2EFDBF882,19-02-2014
11621,3495 Virginia Lane,,Tacoma,79,98403,0xE6100000010C178D1962C29F4740DC4AF27344A45EC0,B1CECFA8-89E6-4F68-AB33-18FC617AEB3A,18-01-2014
11622,1680 I St.,,West Sussex,14,RH15 9UD,0xE6100000010C00000000000000000000000000000000,813D88C6-4793-4906-A43E-5D44F5371B3D,12-09-2013
11623,5617 Landing Dr,,Darlinghurst,50,2010,0xE6100000010CE86E68BE2BF240C0D3C7B46801E26240,94C2B275-BBFA-422F-8561-BA87F88B6698,10-11-2012
11624,2260 Clear Court,,East Brisbane,64,4169,0xE6100000010C479445BAC8843BC0FA90189CF01B6340,3AE34335-DBEC-4B5D-B3E5-9FCCB1062F11,17-07-2012
11625,Kampstr 5855,,Bottrop,53,46236,0xE6100000010CE2D8CCDB73C349402B93F32DE4C31B40,ACE50077-9412-437F-A8FD-1789C6D82764,06-08-2013
11626,4055 Leonard Ct.,,Beaverton,58,97005,0xE6100000010CC3025EF059C54640CF3FD15BB3AA5EC0,17769ED4-452C-4EF4-B28D-D29F044E02E6,10-01-2014
11627,6595 Trailview Circle,,Burnaby,7,V3J 6Z3,0xE6100000010C1462E798ADA5484074EAAE8482AC5EC0,7430EE6A-9084-43FB-B225-EB059B29948D,01-08-2013
11628,2639 Tea Lane,,Coffs Harbour,50,2450,0xE6100000010C1EFD90F8F62A3EC075BB3F2F58246340,0F36B2CA-5321-46F2-BB33-6688CE54013F,15-05-2014
11629,Hochstr 8111,,Braunschweig,53,38001,0xE6100000010C009A90C992214A40B292322BB21A2540,07661D65-046E-4CEC-9B71-039E446ED524,15-11-2011
11630,3004 Carob Way,,London,14,SW8 1XD,0xE6100000010CDFBA2EE930C549400B63E4E51B38BFBF,FCCA7609-8BC9-4538-92A8-D87BAC3B81E6,06-05-2014
11631,Conesweg 180,,Bonn,20,53131,0xE6100000010C00000000000000000000000000000000,026215E6-A3EE-40B4-83C2-E0EA15143BA8,24-07-2013
11632,9343 Seaview Avenue,,Cloverdale,66,6105,0xE6100000010CC02C229C0EF83FC0FFD439B4DAFC5C40,5822EF2C-14E0-4F73-9D9D-12D2F6E8B7AB,07-03-2013
11633,Am Grossen Dern 45,,Darmstadt,19,64283,0xE6100000010CC3E74BE053F148400965A8D667502140,8AA78D9E-A199-40FE-9025-CEE7AFADF4B5,29-05-2014
11634,7815 Driftwood Drive,,Hawthorne,64,4171,0xE6100000010CE533AFAE34723BC0FE0F8A1A8F226340,58071B73-4D10-4797-AD65-27EAB3CB63DD,26-12-2011
11635,2775 Robinson Ave.,,Sunbury,77,3429,0xE6100000010C5BAB0D3412C942C031293C925D1C6240,18162ED5-4384-48D4-B40C-E8A8E470AF1B,18-11-2011
11636,"89, avenue des Ternes",,Paris,161,75007,0xE6100000010C82C81F9B88774840C96B1A9CB3470240,E586A411-8AE6-4E3A-BDA0-B029F92ABB49,21-12-2013
11637,"4, rue Georges-Clémenceau",,Roubaix,145,59100,0xE6100000010C288B27C174574940F6CE2D82A4720940,DE1E9A41-3847-4DB4-AD48-50096AEC92D2,21-12-2013
11638,Wertheimer Straße 854,,Erlangen,8,91054,0xE6100000010C37441AE882CC48404964DE51A9142640,96D172C1-4C1E-4721-A8AC-DB3563EDA1A2,28-11-2013
11639,7726 N Jackson Way,,Kirkby,14,KB9,0xE6100000010C4506AE4E1AB94A402DFB4BA1A42607C0,148C9B43-A6A9-4885-960D-23565869CC38,18-06-2013
11640,9278 San Francisco,,Hervey Bay,64,4655,0xE6100000010C55E8277F6D4E39C00C2A96C9631E6340,2890489C-25E6-47BF-B72C-8E6CCE0F0FE7,31-03-2014
11641,"34, route de Marseille",,Dunkerque,145,59140,0xE6100000010C20DBD67AC38649407BB57CF2A3CC0240,DF765F3E-9ED6-41BF-BF38-9CDACAA2C9B6,21-12-2013
11642,2804 Alderwood Lane,,Chula Vista,9,91910,0xE6100000010CEC67CEA191574040F0409A3A9E425DC0,A09D0DB5-045E-43AC-923A-3B7FD2E3C777,08-03-2014
11643,1872 Chance Drive,,Cliffside,7,V8Y 1L1,0xE6100000010CBE2B327DFB3C4840ED377FDB97CC5EC0,5787DA70-4B38-4562-8613-3F0A7D5B5132,04-02-2014
11644,Reiherweg 4164,,Stuttgart,70,70511,0xE6100000010C00000000000000000000000000000000,DCB381A6-AB88-4E3D-969B-C4051BA21A19,19-01-2014
11645,"27, place de Brazaville",,Pantin,179,93500,0xE6100000010CED27A170837A48401894CF1E21420340,8CE843A9-AA0D-4DE9-B09F-62B2494FBD2E,21-12-2013
11646,4286 NE 3rd Court,,Cliffside,7,V8Y 1L1,0xE6100000010C0EF1FC81BD3B4840BD6C736611D65EC0,B57FE1A6-22C3-4F26-8EFB-C7D24EB175DB,01-08-2013
11647,Knaackstr 756,,München,20,80074,0xE6100000010C00000000000000000000000000000000,5043E954-0514-4C0B-B727-A23F5A37D274,13-02-2013
11648,"135, boulevard du Montparnasse",,Les Ulis,177,91940,0xE6100000010C69C007B89C5748406EB90E4470560140,BCC437BE-24FB-4A4D-985E-D84EECD9CA43,21-12-2013
11649,1624 Carlisle Way,,York,14,YO15,0xE6100000010C2E99193B6EF24A4070CCDF294E5BF1BF,462ACA3D-C6A0-4043-9606-499788E4568D,06-10-2013
11650,"6, rue de Cambrai",,Pantin,179,93500,0xE6100000010CCDFBA0E6C37B48402DDF053F2B3F0340,86780E5E-BAD1-499C-A950-B6C471263653,21-12-2013
11651,7339 Eureka Lane,,Gold Coast,64,4217,0xE6100000010C105197E4FFFC3BC06E2D02010C2D6340,36FDDF8F-104F-499E-997F-76566257C086,14-10-2011
11652,1275 West Street,,Beaverton,58,97005,0xE6100000010CC3025EF059C54640E901D6C145AC5EC0,24B4EA0E-23D2-4E80-8F54-B37ABD512154,28-06-2012
11653,9355 Slow Creek Road,,Peterborough,14,PB12,0xE6100000010CFEA7248E00484A406548EA3375FBCFBF,BAA03983-A489-4071-8BCD-7899537E368D,04-03-2014
11654,5024 Euclid Avenue,,Warrington,14,WA3 7BH,0xE6100000010CC0FC2678AFA54A40DBC72492455E04C0,0CB1A5D7-E5F5-47AD-A004-0B2A86D2F444,11-02-2014
11655,4890 Heron Ct,,Darlinghurst,50,2010,0xE6100000010C29E465F512F640C0B2D3410875E36240,7DAFE52E-149D-49E5-808C-99C09CBC64BD,16-02-2014
11656,486 Pacifica Avenue,,Seaford,77,3198,0xE6100000010C720EC39EC50A43C0317E6CC586246240,BC173C3F-D02A-4381-BB17-A3609A2465DC,25-11-2012
11657,6287 Strasbourg Lane,,Wollongong,50,2500,0xE6100000010C061536B85F3741C057510235EDD86240,7C93D120-64AB-4C43-9708-701FA51A48CA,07-05-2013
11658,Dunckerstr 7255,,München,19,80074,0xE6100000010C00000000000000000000000000000000,7D3E79E0-3892-492F-BF60-C0B3BA4A8809,05-12-2013
11659,Rykestr 5,,Dresden,19,1071,0xE6100000010C00000000000000000000000000000000,2B638644-851E-4E06-A9B4-6F1C57B7AB96,23-01-2014
11660,4849 C Olivera Rd,,London,14,SW6 SBY,0xE6100000010C1CDDDB85C3C44940A24F467A914BC0BF,BF20386D-38A6-4E82-8422-BAC6CB4FD7DF,07-09-2013
11661,Zeiter Weg 6664,,Saarlouis,70,66740,0xE6100000010C0F3550098BA14840F800A78BDFF21A40,568043DA-133D-4A10-A44A-3003D29A6F80,31-12-2013
11662,"51, rue Henri Gagnon",,Sèvres,178,92310,0xE6100000010C4BAA17E89261484098C69C9271AE0140,38FC9C57-9B99-4ADA-A1A7-BC20BCFE5C7B,21-12-2013
11663,"98, place de la Concorde",,Paris,161,75010,0xE6100000010C7046E4BF787648409D7D088B82950240,E9382B42-B18F-4214-A232-9D886AC5285F,21-12-2013
11664,9021 Santa Monica Drive,,London,14,SE1 8HL,0xE6100000010C8AC29B98D9C84940E77FA88996D2BABF,8DA845F6-82A3-45DA-B425-18BD7545DD6B,21-12-2012
11665,6228 RaceCourt,,Milton Keynes,14,MK8 8DF,0xE6100000010C440CCB73660F4A406FD204C8966FE9BF,59A1AB98-FD05-4AB1-9C6C-FAF1A303121F,01-11-2011
11666,"11, rue Henri Gagnon",,Roissy en Brie,163,77680,0xE6100000010CEE1C019F77644840B63B1B74B54A0540,4181C656-024C-4CDA-B43E-4BA0F36B4618,21-12-2013
11667,"3bis, boulevard Saint Germain",,Les Ulis,177,91940,0xE6100000010C2C59AFB6DB58484033B421991B550140,7E95692B-83D5-44F0-B697-D28D7C2D1188,21-12-2013
11668,"77, quai de l´ Iton",,Drancy,179,93700,0xE6100000010C77AC30CCB77D4840AB0AA074108B0340,27CBDE36-5939-43B4-AA9F-C60C0E97B88A,21-12-2013
11669,851 Summerfield Drive,,Cheltenham,14,GL50,0xE6100000010C1572AA95FDE849406A31693E1A9E00C0,733B4650-4B0C-41F5-8FCB-864EBCA0E8CF,16-04-2014
11670,"224, boulevard Beau Marchais",,Saint Ouen,127,41100,0xE6100000010C9CFC5DA2ECDD4740FB244508A65CF13F,7F33DF63-D2D5-42A3-9F54-55CAA853E75B,21-12-2013
11671,4309 Cambridge Drive,,Langley,7,V3A 4R2,0xE6100000010CDA937E796089484059049EA40DA95EC0,DEDA3A25-8EDF-4CB2-A1BE-3BFFC886E3CB,26-01-2012
11672,3237 Meager Dr,,Lavender Bay,50,2060,0xE6100000010C16105219BFF140C02714D20CC0ED6240,86AA879B-17AC-4259-8D69-69B2ACF76A07,29-07-2013
11673,851 Summerfield Drive,,Lavender Bay,50,2060,0xE6100000010CEE017D7572F040C03356D9021BE36240,E4518876-2BF9-49E0-B6CC-4E5E92578F12,01-09-2013
11674,"5, rue Malar",,Les Ulis,177,91940,0xE6100000010C67C2643B7F5448405EAB96D1E3520140,020E26E0-99C4-4375-A0B4-F1A172B9A090,21-12-2013
11675,3711 Rollingwood Dr,,Matraville,50,2036,0xE6100000010CE18457B7CFFE40C091AEFBCDB7E36240,D9B74E90-96D5-49C0-9C66-3074E51F56BE,22-12-2012
11676,6404 Del Mar Ave,,Burien,79,98168,0xE6100000010C938C522E9EC347406B2E9982EE925EC0,D09D1A6F-D35F-4C89-99D8-F5D7A601CC1E,07-01-2012
11677,"22, rue Léo Delibes",,Saint-Denis,179,93400,0xE6100000010C08F18DC42F7D48407DA137258AAB0240,C2EF90DF-CFE0-4890-82CF-2DCF4CEA19C4,21-12-2013
11678,8714 St. Paul Way,,Torrance,9,90505,0xE6100000010C03608C992FEB40402956F3FF52A05DC0,FDB81463-8F28-4EEE-8517-D44888BC1192,12-05-2013
11679,3403 Rapallo Lane,,Wollongong,50,2500,0xE6100000010C660A338A9C3541C0F4676B7C22E16240,3B11D285-8C7B-4FD8-8AA6-A1B938E41297,08-06-2012
11680,2807 10th Avenue,,Burlingame,9,94010,0xE6100000010CCA832019A3CC424052A62EAFFB9B5EC0,FA5B58F7-E564-46E5-B4FB-31203ABCB8C8,24-04-2014
11681,2427 Pastime Dr,,Victoria,7,V8V,0xE6100000010C190EC7D4D3364840FCB66C9146DB5EC0,21D8E51C-0D1A-4FD7-8D03-479B88A38901,20-07-2013
11682,3794 Francine Court,,Clarkston,17,30021,0xE6100000010C3836443D5EED4040E347263DBC1355C0,31B26580-2587-4BCE-8060-55804A489C30,13-09-2013
11683,Marketplatz 775,,Paderborn,53,33098,0xE6100000010C2261E6FE8FDD49408F840A8C4A882140,385FAA27-67D4-41C1-AD65-1405E9056611,16-11-2012
11684,"386, rue de Varenne",,Paris,161,75003,0xE6100000010C3E9AE127126A48409973993795A40240,539BC6AD-6875-436E-BD36-B803BAC0D50B,21-12-2013
11685,6885 Amending Drive,,North Sydney,50,2055,0xE6100000010CFBB7ED63F6E640C03105998838E36240,9AD1711B-42DA-4965-8501-C2F5193F2547,06-09-2013
11686,9069 Muir Road,,Bellflower,9,90706,0xE6100000010C91C2811A06F240409E1508D103855DC0,1BBDD5FC-38B5-4D98-A4F1-F9685A17FF4A,18-01-2014
11687,7086 C Wharton Way,,Santa Cruz,9,95062,0xE6100000010C7B21833A57794240976BD911EF765EC0,58B44DF3-1637-4C8A-881F-A1F851FBD93F,28-01-2014
11688,"8811, rue de Longchamp",,Courbevoie,178,92400,0xE6100000010C4CBE99995F7748409A08D99E8D100240,9E0F7457-0299-4956-AC64-EA780EE6813F,21-12-2013
11689,593 Chatworth,,Darlinghurst,50,2010,0xE6100000010CABBA49EFA3F540C067768E487DE26240,91B04025-2036-4FC2-8A26-275F920894C3,12-09-2013
11690,"8868, avenue de Villiers",,Paris,161,75019,0xE6100000010C3C5B9F0EDE7848406C002173BF5B0240,74738957-D34A-4827-B1E3-19B309AE1F5B,21-12-2013
11691,Westheimer Straße 92,,Ingolstadt,8,85049,0xE6100000010C79066342C6694840871F37B5BFB62640,AC36403B-820B-4A6B-B31A-2FA2EBB2CC9B,05-05-2013
11692,7604 Icicle Way,,Rockhampton,64,4700,0xE6100000010CCA727695AD6E37C00AA7975D25CE6240,ADCD29FD-14D6-403C-B0F6-A4BCF9F1562F,26-10-2012
11693,"4011, rue de Longchamp",,Villeneuve-d'Ascq,145,59491,0xE6100000010C919950E2654C4940AAEE135C4E260940,EE131DD7-8067-499D-8D94-879990B7DEA0,21-12-2013
11694,3549 Peachwillow St.,,Goulburn,50,2580,0xE6100000010C9B7D586B625441C07E4D1E51FCB76240,512F8B4C-7520-4C80-8D4E-4F79E6F477F4,15-06-2011
11695,5444 Bellord Ct.,,Cliffside,7,V8Y 1L1,0xE6100000010CB1DBD16EB5404840545FB603B3D35EC0,80DBD3D6-1DDC-432C-B7EF-AC45D1A88C9C,05-05-2014
11696,3608 Sinclair Avenue,# 701,Warrnambool,77,3280,0xE6100000010C309A9425F20643C01B6A0643F3CD6140,4E6B7A8C-6C0B-4419-BCF0-1AA506B43D74,30-09-2013
11697,8459 Patricia,,Peterborough,14,PB12,0xE6100000010C0F1397D745414A4056853A945CF7CFBF,AFDD3320-46E2-4587-9C0B-D19B01F6A47C,07-10-2013
11698,1721 Driving,,North Sydney,50,2055,0xE6100000010CFE6FB22131EF40C062A8319659DF6240,0ABCD2F4-D363-4F2D-BDA9-6D65C340F2CB,30-03-2012
11699,4594 Rose Dr.,,Geelong,77,3220,0xE6100000010C5081EAB4111A43C04ECABF643A0F6240,1F1A16BD-92F5-4F0F-BDEE-A2D7F1828661,23-04-2012
11700,5336 Roberts Ct,,Chula Vista,9,91910,0xE6100000010CAD15007D77504040CBDEE71C9F3F5DC0,29ACC17E-6F83-4A5B-9281-B3100D9E8278,07-06-2013
11701,"386, avenue de Malakoff",,Paris,161,75010,0xE6100000010C50B85425A77748400737849EFE4B0240,4D573C16-2B1A-4BD1-8132-9E98B6A4E40D,21-12-2013
11702,8401 Carson Street,#e,Les Ulis,177,91940,0xE6100000010CAD2D7743054D4840059F6DEDC84F0140,8A32DF46-6503-4276-AE71-437363AB35CD,21-12-2013
11703,3159 C Wharton Way,,Spring Valley,9,91977,0xE6100000010C9D51CC9AB65840407CBBA7B5493A5DC0,82ACD0F7-80D2-4B04-A6D9-CB93F979EE70,19-05-2014
11704,"838, rue de Berri",,Paris,161,75013,0xE6100000010C8B0778C909784840E21C786426760240,395E86F1-3794-4343-80F2-B20C57CEDC14,21-12-2013
11705,2946 Frame Ct,,Corvallis,58,97330,0xE6100000010C706EB773B45946404496F5F43CDA5EC0,C6F5D5BF-6379-4D5F-BEE7-C1CFFD961EBE,29-07-2011
11706,1023 Hawkins Street,,Lebanon,58,97355,0xE6100000010C1DDE9479E73D4640BCED300587B85EC0,E6E99BA2-D833-4BD4-A6F4-AC4C92014048,15-03-2014
11707,Charlottenstr 35818,,Bonn,20,53131,0xE6100000010C00000000000000000000000000000000,39F2A4A5-F517-46A9-89C4-601928232C71,01-02-2012
11708,1064 William Way,,Woodland Hills,9,91364,0xE6100000010C5979397AAA0F41405E78024512A15DC0,179F0F26-0B1A-4E05-9A08-A78CC64CA10E,11-03-2012
11709,"19, rue Surcouf",,Matraville,50,2036,0xE6100000010CBA272B5BAEF540C02C50642A9FE66240,DB12419F-FB3D-4BC0-A3AF-1B71B5AA1349,13-10-2013
11710,9394 Poor Ridge Court,,Caloundra,64,4551,0xE6100000010C70C17D403EC53AC0F9DB968304206340,87AB7367-43D4-4430-ADC2-76886271DA49,25-11-2013
11711,22 Geary,,Burien,79,98168,0xE6100000010CBEBDB81012B847406B211F4B3C8E5EC0,E083334F-3266-46EF-B92C-131FB2D40D44,06-06-2012
11712,2345 Yorba Linda,,Coronado,9,92118,0xE6100000010CBF3AC7DF7B584040E8A3BD626C425DC0,936C6A49-5608-48C9-8A44-C79E3ACF1EB0,09-11-2013
11713,"88, avenue de l´ Union Centrale",,Suresnes,178,92150,0xE6100000010C44961298DE76484058F5174172C40140,5DFCF6C1-4690-4769-8181-38D6E922E0C5,21-12-2013
11714,3586 Everett Court,,Redwood City,9,94063,0xE6100000010C386BC5EDFBBA424024AC52E128875EC0,5ABF76AC-A773-47A9-B227-006594E002BB,25-02-2014
11715,"5, rue des Vendangeurs",,Roubaix,145,59100,0xE6100000010C2DB5EDFEE35F4940EC717042206C0940,9A34ED95-2092-466B-92ED-0C9338CA8CB3,21-12-2013
11716,6790 Loma Linda,,Oregon City,58,97045,0xE6100000010C4584305064AB4640BF1BF8DE6AAA5EC0,2C0296F0-764F-4FAA-BE28-919B4D2B0D51,02-07-2013
11717,"21, rue des Ecoles",,Les Ulis,177,91940,0xE6100000010CFAF3B338FD564840CB998042744E0140,9B512F91-000C-42A5-BF27-FF9BD2EF9E12,21-12-2013
11718,8286 Willow St.,,Oregon City,58,97045,0xE6100000010C27AB542D74AF46400586C554D9A85EC0,0234ECCA-23FD-441E-B0DC-BAA65AD036FF,15-02-2014
11719,1745 Marina Pkwy.,,Glendale,9,91203,0xE6100000010C18185727AA104140C81A65657A975DC0,606FDF00-CC51-4BBC-8663-09FA16B8A311,14-11-2013
11720,6150 San Antonio,,Grossmont,9,91941,0xE6100000010CE6A4A155D35D4040746191E606445DC0,30DB6D96-139B-4B3C-9D69-EC479AAC457B,26-05-2014
11721,"27, place Beaubernard",,Pantin,179,93500,0xE6100000010CD25CA236C071484090A0D8CEA2410340,C6CD3696-E4BE-470B-A6A8-56F52F17387A,21-12-2013
11722,2518 Cashew Street,,Lynnwood,79,98036,0xE6100000010C79957D48C8EE4740AC693A70BC9D5EC0,ADF151FC-1100-421C-8F73-72F89F7DA067,19-10-2013
11723,7177 Santa Rosa,,Haney,7,V2W 1W2,0xE6100000010C8D1ADEB1BE9D4840E13B247F7CAD5EC0,CFDEE3C1-D9C8-482E-99E8-C01228B7D7FF,02-07-2013
11724,3800 Breck Court,# 60,Victoria,7,V8V,0xE6100000010C86303AA92A3B48407DA8BE0003D15EC0,B14684AF-B40A-43E4-A84C-CDAC7D87D240,04-02-2014
11725,9649 Sequoia Woods Pl.,,Berkshire,14,RG11 5TP,0xE6100000010C00000000000000000000000000000000,CAD16965-61AF-4B20-9878-48E3D655E004,20-10-2013
11726,1907 Grand Ct.,,Oxon,14,OX16 8RS,0xE6100000010C00000000000000000000000000000000,0576BCDF-5BCB-4338-8DD4-AE9D02CE2AF4,09-08-2013
11727,1640 Windmill Way,,Townsville,64,4810,0xE6100000010CB22F3464143333C0DF519CB2AF536240,E650F81A-FBD5-4EF9-A53F-145F2490360D,22-05-2012
11728,8713 Book Street,,Marysville,79,98270,0xE6100000010C182A9146BF0C4840A4AEA410BE7D5EC0,D3B794EA-0861-43CD-A730-312EE58D898E,02-01-2014
11729,8245 Heartwood Drive,,W. Linn,58,97068,0xE6100000010CC65F768532A64640A86C0B64BDAB5EC0,27604FED-2DAB-4816-B83F-A280BEA6A486,06-03-2013
11730,3413 Sequoia Woods Pl.,,Newcastle upon Tyne,14,NT20,0xE6100000010C9308B88866814B40C65701FA8ACDF9BF,AA69FD3A-57B3-4298-A76D-E5CE5E2011B1,20-09-2011
11731,3200 Wren Ave.,#107,San Gabriel,9,91776,0xE6100000010C4FE1F8656D0B4140F8D5EAD5DF8A5DC0,F4F3FF6B-AD74-415B-AD7D-3E8B18453F2C,19-05-2014
11732,1277 Army Dr.,,Glendale,9,91203,0xE6100000010CE3AD4EC0FD134140CC6E00EC91985DC0,16F15F76-5ECE-45E2-B522-EA65B66E1BC3,04-04-2014
11733,1318 Nottingham Pl.,,Lebanon,58,97355,0xE6100000010CEC38E3D59F3B46405C9F73A086AD5EC0,F7B3C471-936C-450B-8546-DEF80F577D68,07-11-2013
11734,3535 Hillview Dr.,,Gloucestershire,14,GL7 1RY,0xE6100000010CFFAA5B3499F049409E2D4C10BA8901C0,4D9EEE83-A00B-45F6-B91D-25B5299EB25B,02-08-2013
11735,"111, boulevard du Montparnasse",,Colombes,178,92700,0xE6100000010CF352B0D07C7A48400E1A9B9B1DF70140,2736EDA3-2369-4059-BBAC-C1C5A673C3F9,21-12-2013
11736,2305 Glaze Drive,,Mill Valley,9,94941,0xE6100000010CF2496A2453F34240FCB36617089B5EC0,117FB112-29EB-4D57-9EE6-C44126ADF5C9,14-06-2014
11737,6501 West Way,,Redmond,79,98052,0xE6100000010CB739EFC0D3DC474006124B65E3825EC0,6EBFBAF9-7399-44C3-AE1B-70DD5592FC1E,08-09-2013
11738,7874 Jones Lane,,St. Leonards,50,2065,0xE6100000010C3DC7451CA6E340C0EC91098EA6E86240,586BE51A-2966-4C71-97E7-1C1987F5AE93,04-12-2013
11739,3187 Westwood Court,#71,East Brisbane,64,4169,0xE6100000010CF08FDEB1C9713BC078D42AED43246340,B65ECC54-FC70-4A09-A7B1-633CAC39DC61,19-12-2012
11740,Kalkweg 4,,Bottrop,53,46236,0xE6100000010C65160CBF39BB494066ED737AD1AB1B40,1829F675-E837-4D2E-AADB-5BA4B065ED85,01-03-2014
11741,Winter der Böck 8456,,Essen,20,45001,0xE6100000010C00000000000000000000000000000000,1B46859D-9408-4986-8A16-8B752E5C2AA7,09-01-2014
11742,6863 Shakespeare Dr,,Malabar,50,2036,0xE6100000010C4EEF6752AEFF40C091AEFBCDB7E36240,7958EA75-CDE3-4B62-A1B0-C8BFD63982F1,15-12-2011
11743,7650 Northridge Drive,,Palo Alto,9,94303,0xE6100000010C7B75C43897B342404530F17AA08A5EC0,4D46E054-CECF-4A47-8B74-4B3C9B2914F7,11-05-2014
11744,4019 Shadow Lane,,Port Hammond,7,V6B 3P7,0xE6100000010C1A63450E82A348402FA455D115BC5EC0,EB421673-D484-4809-B326-7B3664285C36,10-10-2013
11745,"2128, place du Tertre",,Saint-Denis,179,93400,0xE6100000010C437D0319896D4840150B83DDEDAD0240,604980CC-4B0F-4B2A-A031-9A1D5D02B6C3,21-12-2013
11746,Marketplatz 5193,,Duesseldorf,19,40605,0xE6100000010C00000000000000000000000000000000,C6DFA463-3311-4045-90C8-D0626150D2EA,22-11-2012
11747,5485 Wee Donegal,# 77,Bellflower,9,90706,0xE6100000010C8975D50C97F1404092AD36B9548D5DC0,C290D7A6-76CE-4A89-8C20-F3EEC7333652,28-05-2014
11748,5300 Turning Dr.,,Redwood City,9,94063,0xE6100000010CED73D27905C6424060B9C1C274945EC0,2F69C1DB-B88E-4F44-A576-8CD5223BA4BF,08-11-2013
11749,214 Via Del Sol,,Chula Vista,9,91910,0xE6100000010C7EEFD40ADF4B404049D425E71C475DC0,EEFB03FF-C0FA-4FF3-8831-9226834CF967,22-12-2013
11750,9746 Valley Blvd.,,Shawnee,7,V9B 2C3,0xE6100000010C2C1C036C043748401BF2107944DA5EC0,6595E1C4-C92E-4E9E-9879-B695A47D3879,14-01-2014
11751,9466 Morning Glory Dr.,,Concord,9,94519,0xE6100000010CF2DFA37E2BFF4240C574794EC4795EC0,77D191AB-B53B-41E6-A061-2C3E148978F9,25-02-2012
11752,7569 Mt. Everest Court,,Berkeley,9,94704,0xE6100000010C527706B758F5424029360D8587925EC0,333A2E24-683A-4EEC-85B0-8BB0D918979C,22-11-2012
11753,"9080, quai de Grenelle",,Boulogne-sur-Mer,148,62200,0xE6100000010C80B26D94936149409EC59FC3CAADF93F,11D4F5C4-7E18-4910-B6B3-9AAD5E912A62,21-12-2013
11754,7355 San Benito,,Westminster,7,V3L 1E7,0xE6100000010C08572D4E8A9F48406B1879085AB15EC0,75858369-75C4-4034-A61D-B78BE2A69572,29-09-2013
11755,872 Patterson Blvd.,,Bremerton,79,98312,0xE6100000010CC16302697DD44740A9DE823336BB5EC0,F155DBAB-5C7E-4C01-95FA-10364E9D8E38,18-02-2014
11756,2777 Spring Hill Drive,,Haney,7,V2W 1W2,0xE6100000010C57FA215C8F954840500180D3DBA45EC0,4A6C33C7-B27F-4CB3-A655-B79BB7D5D6E9,07-04-2014
11757,5473 Hillridge Way,,Los Angeles,9,90012,0xE6100000010C9745EF606F0E4140129CD0A6DC895DC0,342A229D-18CC-4761-8A27-B812ECA7D8E9,20-09-2012
11758,4082 Roslyn Road,,Bellingham,79,98225,0xE6100000010C86889E045D694840A476B72191A55EC0,36D1325B-A2AA-4064-B4F6-81F63A192C8E,04-02-2014
11759,3805 Brushcreek Court,,Port Orchard,79,98366,0xE6100000010CD50E794571CB47401541A671EDB05EC0,4C1C4214-887C-4CFD-97AC-9FDBBC61722F,19-12-2013
11760,"36, avenue Reille",,Paris,161,75007,0xE6100000010CCD407A8104714840E277EE70CFB30240,5B9ED652-4D4A-4D5E-B329-34F6A3965770,21-12-2013
